Texto,Séc,Data,Região,Lugar,Documento,Notário
Chancelaria D. Afonso III,13,1272,,,CA015,
Chancelaria D. Afonso III,13,,Trás-os-Montes,Freixo,CA016,
Chancelaria D. Afonso III,13,1273,Ribatejo,Santarém,CA017,Estêvão Pasqual
Chancelaria D. Afonso III,13,1273,Estremadura,Lisboa,CA018,Jaime Eanes
Chancelaria D. Afonso III,13,1273,Alentejo,Évora,CA019,Pedro Lourenço
Chancelaria D. Afonso III,13,1273,Ribatejo,Santarém,CA020,Jaime Eanes
Chancelaria D. Afonso III,13,1274,Ribatejo,Santarém,CA021,Jaime Eanes
Chancelaria D. Afonso III,13,1257,Douro Litoral,Arouca,CA022,
Chancelaria D. Afonso III,13,1276,Estremadura,Lisboa,CA023,Jaime Eanes
Chancelaria D. Afonso III,13,1277,Estremadura,Lisboa,CA024,Vicente Fernandes
Chancelaria D. Afonso III,13,1277,Beira Litoral,Lorvão,CA025,
Chancelaria D. Afonso III,13,1278,Estremadura,Lisboa,CA026,Vicente Fernandes
Chancelaria D. Afonso III,13,1278,Estremadura,Lisboa,CA027,Jaime Eanes
Chancelaria D. Afonso III,13,1274,Ribatejo,Santarém,CA028,João Peres
Chancelaria D. Afonso III,13,1278,Estremadura,Lisboa,CA029,Martim Domingues
Chancelaria D. Afonso III,13,1278,Estremadura,Lisboa,CA030,Vicente Fernandes
Chancelaria D. Afonso III,13,1278,Estremadura,Lisboa,CA031,Jaime Eanes
Chancelaria D. Afonso III,13,1279,Estremadura,Lisboa,CA032,Martim Domingues
Chancelaria D. Afonso III,13,1279,Estremadura,Lisboa,CA033,Pedro Peres
Chancelaria D. Afonso III,13,,Ribatejo,Abrantes,CA034,
Textos Notariais in História do Galego-Português,13,1262,Coruña,Nendos,HGP001,
Textos Notariais in História do Galego-Português,13,1262,Coruña,Betanzos,HGP002,
Textos Notariais in História do Galego-Português,13,1265,Coruña,Betanzos,HGP003,
Textos Notariais in História do Galego-Português,13,1269,Coruña,Trasancos,HGP004,
Textos Notariais in História do Galego-Português,13,1281,Coruña,Sobrado,HGP005,
Textos Notariais in História do Galego-Português,13,1282,Coruña,La Coruña,HGP006,
Textos Notariais in História do Galego-Português,13,1282,Coruña,Puentedeume,HGP007,
Textos Notariais in História do Galego-Português,13,1300,Coruña,Sobrado,HGP008,
Textos Notariais in História do Galego-Português,13,1255,Lugo,Portomarín,HGP019,
Textos Notariais in História do Galego-Português,13,1257,Lugo,Monforte,HGP020,
Textos Notariais in História do Galego-Português,13,1258,Lugo,San Cibrão,HGP021,
Textos Notariais in História do Galego-Português,13,1258,Lugo,Zolle,HGP022,
Textos Notariais in História do Galego-Português,13,1258,Lugo,Fréan,HGP023,
Textos Notariais in História do Galego-Português,13,1274,Lugo,Portomarín,HGP024,
Textos Notariais in História do Galego-Português,13,1278,Lugo,Temes,HGP025,
Textos Notariais in História do Galego-Português,13,1281,Lugo,Quiroga,HGP026,
Textos Notariais in História do Galego-Português,13,1283,Lugo,Temes,HGP027,
Textos Notariais in História do Galego-Português,13,1286,Lugo,Monterroso,HGP028,
Textos Notariais in História do Galego-Português,13,1298,Lugo,Monforte,HGP029,
Textos Notariais in História do Galego-Português,13,1267,Orense,Orcellán,HGP052,
Textos Notariais in História do Galego-Português,13,1274,Orense,Monterrey,HGP053,
Textos Notariais in História do Galego-Português,13,1276,Orense,Allariz,HGP054,
Textos Notariais in História do Galego-Português,13,1281,Orense,,HGP055,
Textos Notariais in História do Galego-Português,13,1285,Orense,Oseira,HGP056,
Textos Notariais in História do Galego-Português,13,1287,Orense,Ribadavia,HGP057,
Textos Notariais in História do Galego-Português,13,1290,Orense,Monterrey,HGP058,
Textos Notariais in História do Galego-Português,13,1292,Orense,Monterrey,HGP059,
Textos Notariais in História do Galego-Português,13,1267,Pontevedra,La Guardia,HGP091,
Textos Notariais in História do Galego-Português,13,1269,Pontevedra,La Guardia,HGP092,
Textos Notariais in História do Galego-Português,13,1269,Pontevedra,La Guardia,HGP093,
Textos Notariais in História do Galego-Português,13,1271,Pontevedra,La Guardia,HGP094,
Textos Notariais in História do Galego-Português,13,1271,Pontevedra,La Guardia,HGP095,
Textos Notariais in História do Galego-Português,13,1278,Pontevedra,La Guardia,HGP096,
Textos Notariais in História do Galego-Português,13,1280,Pontevedra,Bayona,HGP097,
Textos Notariais in História do Galego-Português,13,1280,Pontevedra,Deza,HGP098,
Textos Notariais in História do Galego-Português,13,1281,Pontevedra,Bayona,HGP099,
Textos Notariais in História do Galego-Português,13,1282,Pontevedra,Tebra,HGP100,
Textos Notariais in História do Galego-Português,13,1283,Pontevedra,Bayona,HGP101,
Textos Notariais in História do Galego-Português,13,1287,Pontevedra,Tebra,HGP102,
Textos Notariais in História do Galego-Português,13,1287,Pontevedra,Pontevedra,HGP103,
Textos Notariais in História do Galego-Português,13,1288,Pontevedra,La Guardia,HGP104,
Textos Notariais in História do Galego-Português,13,1289,Pontevedra,Tuy,HGP105,
Textos Notariais in História do Galego-Português,13,1290,Pontevedra,Salvaterra,HGP106,
Textos Notariais in História do Galego-Português,13,1295,Pontevedra,La Guardia,HGP107,
Textos Notariais in História do Galego-Português,13,1295,Pontevedra,Tebra,HGP108,
Textos Notariais in História do Galego-Português,13,1296,Pontevedra,Tebra,HGP109,
Textos Notariais in História do Galego-Português,13,1296,Pontevedra,Tebra,HGP110,
Textos Notariais in História do Galego-Português,13,1296,Pontevedra,Bayona,HGP111,
Textos Notariais in História do Galego-Português,13,1297,Pontevedra,Tebra,HGP112,
Textos Notariais in História do Galego-Português,13,1298,Pontevedra,Pontevedra,HGP113,
Textos Notariais in História do Galego-Português,13,1299,Pontevedra,Pontevedra,HGP114,
Textos Notariais in História do Galego-Português,13,1299,Pontevedra,Tebra,HGP115,
Textos Notariais in História do Galego-Português,13,1299,Pontevedra,Tebra,HGP116,
Textos Notariais in História do Galego-Português,13,1299,Pontevedra,Tebra,HGP117,
Textos Notariais in História do Galego-Português,13,1282,Douro Litoral,Maia,HGP137,
Textos Notariais in História do Galego-Português,13,1284,Douro Litoral,Maia,HGP138,
Textos Notariais in História do Galego-Português,13,1285,Douro Litoral,S Pedro de Rates,HGP139,
Textos Notariais in História do Galego-Português,13,1287,Douro Litoral,Maia,HGP140,
Textos Notariais in História do Galego-Português,13,1289,Douro Litoral,Maia,HGP141,
Textos Notariais in História do Galego-Português,13,1281,Minho,Guimarães,HGP151,
Textos Notariais in História do Galego-Português,13,1281,Minho,Terra de Faria,HGP152,
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1289,Ribatejo,Santarém,TOX002,Domingos Iohannis
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1293,Ribatejo,Benavente,TOX003,Meem Paez
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1293,Estremadura,Torres Vedras,TOX006,Gil Martinz
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1296,Ribatejo,Santarém,TOX008,Pedro Iuyayz
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1269,Alentejo,Avis,TOX011,Fernandeanes
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1298,Ribatejo,Azambuja,TOX012,Diago Eanes
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1278,Trás-os-Montes,Lamego,TOX014,Stevan Mendes
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1277,Douro Litoral,Gordimães,TOX016,Giraldeanes
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1278,Beira Alta,Viseu,TOX019,Giral Lourenco
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1300,Estremadura,Lisboa,TOX021,Afonso Peres
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1292,Beira Litoral,Leiria,TOX023,Miguel eanes
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1296,Beira Alta,Pinhel,TOX024,Stevam affonso
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1289,Ribatejo,Santarém,TOX025,Steuam juyaez
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1300,Beira Alta,Sul,TOX026,Pedro Martins (de Lafões)
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1294,Estremadura,Lisboa,TOX027,Duran perez
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1278,Douro Litoral,,TOX029,Giraldeanes (de sanfins e paiva)
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1294,Ribatejo,Santarém,TOX030,Pedro iuyaez
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1286,Trás-os-Montes,Mogadouro,TOX032,Lourenco Steves
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1287,Estremadura,Lisboa,TOX035,Domingos perez
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1290,Trás-os-Montes,Bragança,TOX036,
Textos Notariais do Arquivo de Textos do Português Antigo (Oxford),13,1283,Estremadura,Lisboa,TOX037,Pedre eanes d. ferreiro
Foros de Garvão,13,1280?,Alentejo,Garvão,FG1,
Foros de Garvão,13,1267,Alentejo,Garvão,FG2,
Foros de Garvão,13,1280?,Alentejo,Garvão,FG3,
Foros de Garvão,13,1280?,Estremadura,Lisboa,FG4,
Foros de Garvão,13,1272,Estremadura,Lisboa,FG5,
Foros de Garvão,13,1280?,Estremadura,Lisboa,FG6a,
Foros de Garvão,13,1269,Estremadura,Lisboa,FG6b,
"Afonso X, Foro Real",13,1280?,Beira Alta,,FR,
Dos Costumes de Santarém,13,1294,Alentejo,Oriola,CS1,
Vidas de Santos de um Manuscrito Alcobacense,13/14,,,,VS1,
Vidas de Santos de um Manuscrito Alcobacense,13/14,,,,VS2,
Vidas de Santos de um Manuscrito Alcobacense,13/14,,,,VS3,
Vidas de Santos de um Manuscrito Alcobacense,13/14,,,,VS4,
Vidas de Santos de um Manuscrito Alcobacense,13/14,,,,VS5,
Vidas de Santos de um Manuscrito Alcobacense,13/14,,,,VS6,
Vidas de Santos de um Manuscrito Alcobacense,13/14,,,,VS7,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM402,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM403,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM404,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM405,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM406,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM407,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM408,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM409,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM410,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM411,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM412,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM413,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM414,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM415,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM416,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM417,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM418,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM419,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM420,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM421,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM422,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM423,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM424,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM425,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM426,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM427,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM428,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM429,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM430,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM431,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM433,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM434,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM435,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM436,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM438,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM439,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM440,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM441,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM442,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM443,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM444,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM445,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM446,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM447,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM448,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM449,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM450,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM451,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM452,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM453,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM454,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM455,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM456,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM457,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM459,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM460,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM461,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM462,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM463,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM464,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM465,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM466,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM467,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM468,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM469,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM471,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM472,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM473,
Cantigas de Escárnio e Maldizer,13/14,,,,CEM474,
Textos Notariais in História do Galego-Português,14,1329,Coruña,Sobrado,HGP009,
Textos Notariais in História do Galego-Português,14,1333,Coruña,Santiago de Compostela,HGP010,
Textos Notariais in História do Galego-Português,14,1334,Coruña,Sobrado,HGP011,
Textos Notariais in História do Galego-Português,14,1344,Coruña,Santiago de Compostela,HGP012,
Textos Notariais in História do Galego-Português,14,1351,Coruña,Santiago de Compostela,HGP013,
Textos Notariais in História do Galego-Português,14,1367,Coruña,Monfero,HGP014,
Textos Notariais in História do Galego-Português,14,1385,Coruña,Anca,HGP015,
Textos Notariais in História do Galego-Português,14,1399,Coruña,Monfero,HGP016,
Textos Notariais in História do Galego-Português,14,1302,Lugo,Lugo,HGP030,
Textos Notariais in História do Galego-Português,14,1306,Lugo,Lugo,HGP031,
Textos Notariais in História do Galego-Português,14,1307,Lugo,Lugo,HGP032,
Textos Notariais in História do Galego-Português,14,1308,Lugo,Lugo,HGP033,
Textos Notariais in História do Galego-Português,14,1310,Lugo,Lorenzana,HGP034,
Textos Notariais in História do Galego-Português,14,1310,Lugo,Lorenzana,HGP035,
Textos Notariais in História do Galego-Português,14,1316,Lugo,Monforte,HGP036,
Textos Notariais in História do Galego-Português,14,1335,Lugo,Chantada,HGP037,
Textos Notariais in História do Galego-Português,14,1302,Orense,Montederrano,HGP060,
Textos Notariais in História do Galego-Português,14,1302,Orense,Allariz,HGP061,
Textos Notariais in História do Galego-Português,14,1307,Orense,Montederrano,HGP062,
Textos Notariais in História do Galego-Português,14,1312,Orense,Montederrano,HGP063,
Textos Notariais in História do Galego-Português,14,1313,Orense,Montederrano,HGP064,
Textos Notariais in História do Galego-Português,14,1314,Orense,Oseira,HGP065,
Textos Notariais in História do Galego-Português,14,1315,Orense,Lamas,HGP066,
Textos Notariais in História do Galego-Português,14,1322,Orense,Oseira,HGP067,
Textos Notariais in História do Galego-Português,14,1333,Orense,Caldelas,HGP068,
Textos Notariais in História do Galego-Português,14,1334,Orense,Oseira,HGP069,
Textos Notariais in História do Galego-Português,14,1339,Orense,Oseira,HGP070,
Textos Notariais in História do Galego-Português,14,1348,Orense,Camba,HGP071,
Textos Notariais in História do Galego-Português,14,1348,Orense,Camba,HGP072,
Textos Notariais in História do Galego-Português,14,1360,Orense,Oseira,HGP073,
Textos Notariais in História do Galego-Português,14,1367,Orense,Ramira's,HGP074,
Textos Notariais in História do Galego-Português,14,1372,Orense,Oseira,HGP075,
Textos Notariais in História do Galego-Português,14,1396,Orense,Oseira,HGP076,
Textos Notariais in História do Galego-Português,14,1301,Pontevedra,Salvaterra,HGP118,
Textos Notariais in História do Galego-Português,14,1301,Pontevedra,San Martiño,HGP119,
Textos Notariais in História do Galego-Português,14,1302,Pontevedra,Tebra,HGP120,
Textos Notariais in História do Galego-Português,14,1302,Pontevedra,Tebra,HGP121,
Textos Notariais in História do Galego-Português,14,1302,Pontevedra,Tebra,HGP122,
Textos Notariais in História do Galego-Português,14,1305,Pontevedra,Lanzada,HGP123,
Textos Notariais in História do Galego-Português,14,1316,Pontevedra,Pontevedra,HGP124,
Textos Notariais in História do Galego-Português,14,1317,Pontevedra,Pontevedra,HGP125,
Textos Notariais in História do Galego-Português,14,1317,Pontevedra,Pontevedra,HGP126,
Textos Notariais in História do Galego-Português,14,1318,Pontevedra,Pontevedra,HGP127,
Textos Notariais in História do Galego-Português,14,1320,Pontevedra,Pontevedra,HGP128,
Textos Notariais in História do Galego-Português,14,1322,Pontevedra,Lanzada,HGP129,
Textos Notariais in História do Galego-Português,14,1325,Pontevedra,Sta Maria Dózon,HGP130,
Textos Notariais in História do Galego-Português,14,1333,Pontevedra,Deza,HGP131,
Textos Notariais in História do Galego-Português,14,1309,Douro Litoral,Miragaia,HGP142,
Textos Notariais in História do Galego-Português,14,1313,Douro Litoral,Maia,HGP143,
Textos Notariais in História do Galego-Português,14,1313,Douro Litoral,Maia,HGP144,
Textos Notariais in História do Galego-Português,14,1315,Douro Litoral,Maia,HGP145,
Textos Notariais in História do Galego-Português,14,1345,Douro Litoral,Maia,HGP146,
Textos Notariais in História do Galego-Português,14,1303,Minho,Braga,HGP153,
Textos Notariais in História do Galego-Português,14,1317,Minho,Terra de Faria,HGP154,
Textos Notariais in História do Galego-Português,14,1327,Minho,Prado,HGP155,
Textos Notariais in História do Galego-Português,14,1331,Minho,Braga,HGP156,
Textos Notariais in História do Galego-Português,14,1331,Minho,Braga,HGP157,
Textos Notariais in História do Galego-Português,14,1334,Minho,Braga,HGP158,
Textos Notariais in História do Galego-Português,14,1334,Minho,Braga,HGP159,
Textos Notariais in História do Galego-Português,14,1335,Minho,Guimarães,HGP160,
Textos Notariais in História do Galego-Português,14,1345,Minho,Cabeceiras de Basto,HGP161,
Textos Notariais in História do Galego-Português,14,1348,Minho,Cabeceiras de Basto,HGP162,
Arte de Trovar,14,,,,AT,
Textos notariais in Clí­ticos da História do Português,14,1304,Minho,Miranda,CHP070,
Textos notariais in Clí­ticos da História do Português,14,1307,Minho,Guimarães,CHP071,
Textos notariais in Clí­ticos da História do Português,14,1308,Minho,Guimarães,CHP072,
Textos notariais in Clí­ticos da História do Português,14,1310,Douro Litoral,Aguiar de Sousa,CHP073,
Textos notariais in Clí­ticos da História do Português,14,1310-1311,Minho,Guimarães,CHP074,
Textos notariais in Clí­ticos da História do Português,14,1312,Douro Litoral,Mudelos,CHP075,
Textos notariais in Clí­ticos da História do Português,14,1314,Minho,Guimarães,CHP076,
Textos notariais in Clí­ticos da História do Português,14,1314,Minho,Guimarães,CHP077,
Textos notariais in Clí­ticos da História do Português,14,1317,Minho,Guimarães,CHP078,
Textos notariais in Clí­ticos da História do Português,14,1318,Minho,Guimarães,CHP079,
Textos notariais in Clí­ticos da História do Português,14,1321,Minho,Guimarães,CHP080,
Textos notariais in Clí­ticos da História do Português,14,1328,Douro Litoral,Vilarinho,CHP081,
Textos notariais in Clí­ticos da História do Português,14,1328,Minho,Guimarães,CHP082,
Textos notariais in Clí­ticos da História do Português,14,1329,Minho,Guimarães,CHP083,
Textos notariais in Clí­ticos da História do Português,14,1329,Minho,Guimarães,CHP084,
Textos notariais in Clí­ticos da História do Português,14,1336,Minho,Guimarães,CHP085,
Textos notariais in Clí­ticos da História do Português,14,1337,Minho,Guimarães,CHP086,
Textos notariais in Clí­ticos da História do Português,14,1339,Douro Litoral,Quinta da Ramada,CHP087,
Textos notariais in Clí­ticos da História do Português,14,1341,Douro Litoral,Quinta da Ramada,CHP088,
Textos notariais in Clí­ticos da História do Português,14,1342,Minho,Guimarães,CHP089,
Textos notariais in Clí­ticos da História do Português,14,1342,Minho,Braga,CHP090,
Textos notariais in Clí­ticos da História do Português,14,1350,Minho,Monção,CHP091,
Textos notariais in Clí­ticos da História do Português,14,1353,Minho,Guimarães,CHP092,
Textos notariais in Clí­ticos da História do Português,14,1355,Minho,Braga,CHP093,
Textos notariais in Clí­ticos da História do Português,14,1357,Minho,Guimarães,CHP094,
Textos notariais in Clí­ticos da História do Português,14,1364,Minho,S. Pedro do Rio,CHP095,
Textos notariais in Clí­ticos da História do Português,14,1364,Minho,Braga,CHP096,
Textos notariais in Clí­ticos da História do Português,14,1365,Douro Litoral,Pombeiro,CHP097,
Textos notariais in Clí­ticos da História do Português,14,1366,Douro Litoral,Vilarinho,CHP098,
Textos notariais in Clí­ticos da História do Português,14,1370,Minho,Codesosa,CHP099,
Textos notariais in Clí­ticos da História do Português,14,1376,Minho,Braga,CHP100,
Textos notariais in Clí­ticos da História do Português,14,1379,Douro Litoral,Sá,CHP101,
Textos notariais in Clí­ticos da História do Português,14,1381,Minho,Guimarães,CHP102,
Textos notariais in Clí­ticos da História do Português,14,1383,Minho,Braga,CHP103,
Textos notariais in Clí­ticos da História do Português,14,1388,Minho,Braga,CHP104,
Textos notariais in Clí­ticos da História do Português,14,1390,Minho,Braga,CHP105,
Textos notariais in Clí­ticos da História do Português,14,1397,Minho,Braga,CHP106,
Textos notariais in Clí­ticos da História do Português,14,1397,Minho,Guimarães,CHP107,
Textos notariais in Clí­ticos da História do Português,14,1305,Estremadura,Lisboa,CHP108,
Textos notariais in Clí­ticos da História do Português,14,1306,Estremadura,Lisboa,CHP109,
Textos notariais in Clí­ticos da História do Português,14,1311,Estremadura,Lisboa,CHP110,
Textos notariais in Clí­ticos da História do Português,14,1311,Estremadura,Lisboa,CHP111,
Textos notariais in Clí­ticos da História do Português,14,1313,Estremadura,Lisboa,CHP112,
Textos notariais in Clí­ticos da História do Português,14,1316,Estremadura,Alenquer,CHP113,
Textos notariais in Clí­ticos da História do Português,14,1317,Estremadura,Lisboa,CHP114,
Textos notariais in Clí­ticos da História do Português,14,1319,Estremadura,Lisboa,CHP115,
Textos notariais in Clí­ticos da História do Português,14,1321,Estremadura,Lisboa,CHP116,
Textos notariais in Clí­ticos da História do Português,14,1326,Estremadura,Lisboa,CHP117,
Textos notariais in Clí­ticos da História do Português,14,1328,Estremadura,Alenquer,CHP118,
Textos notariais in Clí­ticos da História do Português,14,1329,Estremadura,Lisboa,CHP119,
Textos notariais in Clí­ticos da História do Português,14,1333,Estremadura,Lisboa,CHP120,
Textos notariais in Clí­ticos da História do Português,14,1337,Ribatejo,Santarém,CHP121,
Textos notariais in Clí­ticos da História do Português,14,1339,Estremadura,Lisboa,CHP122,
Textos notariais in Clí­ticos da História do Português,14,1341,Estremadura,Lavradio,CHP123,
Textos notariais in Clí­ticos da História do Português,14,1342,Estremadura,Lisboa,CHP124,
Textos notariais in Clí­ticos da História do Português,14,1343,Estremadura,Lisboa,CHP125,
Textos notariais in Clí­ticos da História do Português,14,1345,Estremadura,Lisboa,CHP126,
Textos notariais in Clí­ticos da História do Português,14,1347,Estremadura,Lisboa,CHP127,
Textos notariais in Clí­ticos da História do Português,14,1353,Estremadura,Lisboa,CHP128,
Textos notariais in Clí­ticos da História do Português,14,1355,Estremadura,Alenquer,CHP129,
Textos notariais in Clí­ticos da História do Português,14,1357,Ribatejo,Santarém,CHP130,
Textos notariais in Clí­ticos da História do Português,14,1363,Estremadura,Lisboa,CHP131,
Textos notariais in Clí­ticos da História do Português,14,1363,Ribatejo,Santarém,CHP132,
Textos notariais in Clí­ticos da História do Português,14,1366,Estremadura,Lisboa,CHP133,
Textos notariais in Clí­ticos da História do Português,14,1367,Estremadura,Alenquer,CHP134,
Textos notariais in Clí­ticos da História do Português,14,1370,Estremadura,Lisboa,CHP135,
Textos notariais in Clí­ticos da História do Português,14,1372,Estremadura,Chelas,CHP136,
Textos notariais in Clí­ticos da História do Português,14,1373,Ribatejo,Santarém,CHP137,
Textos notariais in Clí­ticos da História do Português,14,1377,Ribatejo,Santarém,CHP138,
Textos notariais in Clí­ticos da História do Português,14,1381,Estremadura,Lisboa,CHP139,
Textos notariais in Clí­ticos da História do Português,14,1381,Estremadura,Lisboa,CHP140,
Textos notariais in Clí­ticos da História do Português,14,1383,Estremadura,Lisboa,CHP141,
Textos notariais in Clí­ticos da História do Português,14,1383,Estremadura,Arruda,CHP142,
Textos notariais in Clí­ticos da História do Português,14,1385,Estremadura,Lisboa,CHP143,
Textos notariais in Clí­ticos da História do Português,14,1391,Estremadura,Lisboa,CHP144,
Textos notariais in Clí­ticos da História do Português,14,1394,Estremadura,Aldeia Galega,CHP145,
Textos notariais in Clí­ticos da História do Português,14,1397,Estremadura,Lisboa,CHP146,
Documentos Notariais,14,1304,Minho,Miranda,DN074,
Documentos Notariais,14,1307,Minho,Guimarães,DN075,
Documentos Notariais,14,1308,Minho,Guimarães,DN076,
Documentos Notariais,14,1310,Douro Litoral,Represas,DN077,
Documentos Notariais,14,1310-1311,Minho,Guimarães,DN078,
Documentos Notariais,14,1312,Douro Litoral,Mudelos,DN079,
Documentos Notariais,14,1314,Minho,Guimarães,DN080,
Documentos Notariais,14,1314,Minho,Guimarães,DN081,
Documentos Notariais,14,1317,Minho,Guimarães,DN082,
Documentos Notariais,14,1318,Minho,Guimarães,DN083,
Documentos Notariais,14,1321,Minho,Guimarães,DN084,
Documentos Notariais,14,1328,Douro Litoral,Vilarinho,DN085,
Documentos Notariais,14,1328,Minho,Guimarães,DN086,
Documentos Notariais,14,1329,Minho,Guimarães,DN087,
Documentos Notariais,14,1329,Minho,Guimarães,DN088,
Documentos Notariais,14,1336,Minho,Guimarães,DN089,
Documentos Notariais,14,1337,Minho,Guimarães,DN090,
Documentos Notariais,14,1339,Douro Litoral,Quinta da Ramada,DN091,
Documentos Notariais,14,1341,Douro Litoral,Quinta da Ramada,DN092,
Documentos Notariais,14,1342,Minho,Guimarães,DN093,
Documentos Notariais,14,1342,Minho,Braga,DN094,
Documentos Notariais,14,1350,Minho,Monção,DN095,
Documentos Notariais,14,1353,Minho,Guimarães,DN096,
Documentos Notariais,14,1355,Minho,Braga,DN097,
Documentos Notariais,14,1357,Minho,Guimarães,DN098,
Documentos Notariais,14,1364,Minho,S. Pedro do Rio,DN099,
Documentos Notariais,14,1364,Minho,Braga,DN100,
Documentos Notariais,14,1365,Douro Litoral,Pombeiro,DN101,
Documentos Notariais,14,1366,Douro Litoral,Vilarinho,DN102,
Documentos Notariais,14,1370,Minho,Codesosa,DN103,
Documentos Notariais,14,1376,Minho,Braga,DN104,
Documentos Notariais,14,1379,Douro Litoral,Sá,DN105,
Documentos Notariais,14,1381,Minho,Guimarães,DN106,
Documentos Notariais,14,1383,Minho,Braga,DN107,
Documentos Notariais,14,1388,Minho,Braga,DN108,
